t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
24.475,FLIGHT,1.0025,1.4353,-0.4132,-2.2014,-0.7984,-1.4602,0.0125,-0.1996,0.2433,-0.1557,0.9991,-1.1072,2.4289,-0.003651,0.0784,0.0037
24.48,FLIGHT,0.9968,1.4308,-0.9404,-1.2727,-1.4462,-0.4164,0.0121,-0.2,0.0001,-0.0986,0.9999,-0.8968,2.2486,-0.003126,0.1278,0.0031
24.485,FLIGHT,0.9884,1.4307,-1.4619,-0.3856,-1.8705,0.3244,0.0104,-0.2001,-0.2358,-0.0421,1.001,-0.6433,2.0383,-0.002413,0.1536,0.0024
24.49,FLIGHT,0.9785,1.4335,-1.8292,0.2878,-2.0756,0.7815,0.008,-0.2,-0.408,0.006,1.0022,-0.416,1.8523,-0.001623,0.1599,0.0016
24.495,FLIGHT,0.968,1.4381,-2.0152,0.7233,-2.1061,1.0153,0.0052,-0.1998,-0.5077,0.0429,1.0035,-0.2383,1.7085,-0.000837,0.1529,0.0008
24.5,FLIGHT,0.9576,1.4434,-2.0454,0.9572,-2.0149,1.0921,0.0024,-0.1994,-0.5458,0.068,1.0048,-0.1112,1.6071,-0.000107,0.1384,0.0001
24.505,FLIGHT,0.948,1.4489,-1.9608,1.0435,-1.8459,1.0705,-0.0003,-0.199,-0.5394,0.0823,1.0062,-0.0273,1.5416,0.000468,0.088,0.0
24.51,FLIGHT,0.9392,1.454,-1.8026,1.0328,-1.6393,0.9925,-0.0028,-0.1986,-0.5045,0.0879,1.0075,0.0242,1.5029,0.000799,0.0469,0.0
24.515,FLIGHT,0.9316,1.4587,-1.6059,0.9651,-1.4204,0.8884,-0.005,-0.1982,-0.4542,0.0871,1.0087,0.0529,1.4829,0.000961,0.0196,0.0
24.52,FLIGHT,0.925,1.4629,-1.395,0.8696,-1.205,0.778,-0.0068,-0.1978,-0.3976,0.0822,1.01,0.0665,1.4752,0.001012,0.0022,0.0
24.525,FLIGHT,0.9195,1.4665,-1.1857,0.7657,-1.0022,0.673,-0.0084,-0.1974,-0.3407,0.0749,1.0112,0.0705,1.4751,0.000994,-0.0083,0.0017
24.53,FLIGHT,0.915,1.4697,-0.9875,0.6654,-0.8169,0.5795,-0.0098,-0.1971,-0.2869,0.0668,1.0123,0.0687,1.4793,0.000937,-0.0141,0.0028
24.535,FLIGHT,0.9113,1.4723,-0.8057,0.5752,-0.6509,0.5001,-0.0109,-0.1968,-0.238,0.0586,1.0134,0.0636,1.4858,0.000858,-0.0168,0.0034
24.54,FLIGHT,0.9084,1.4747,-0.6423,0.4981,-0.5045,0.4351,-0.0118,-0.1966,-0.1948,0.0511,1.0145,0.0569,1.4932,0.000772,-0.0175,0.0035
24.545,FLIGHT,0.9062,1.4767,-0.4977,0.4345,-0.3765,0.3836,-0.0125,-0.1964,-0.1574,0.0445,1.0155,0.0496,1.5007,0.000686,-0.0169,0.0034
24.55,FLIGHT,0.9046,1.4785,-0.3713,0.384,-0.2657,0.3442,-0.013,-0.1962,-0.1254,0.0388,1.0166,0.0423,1.5078,0.000605,-0.0155,0.0031
24.555,FLIGHT,0.9036,1.4802,-0.2616,0.3451,-0.1703,0.315,-0.0135,-0.1961,-0.0984,0.0342,1.0175,0.0353,1.5143,0.000531,-0.0137,0.0027
24.56,FLIGHT,0.9029,1.4817,-0.167,0.3162,-0.0886,0.2943,-0.0138,-0.1959,-0.0759,0.0305,1.0185,0.0288,1.5202,0.000468,-0.0118,0.0024
24.565,FLIGHT,0.9026,1.4831,-0.086,0.2957,-0.019,0.2806,-0.014,-0.1958,-0.0571,0.0276,1.0194,0.0229,1.5253,0.000414,-0.0099,0.002
24.57,FLIGHT,0.9027,1.4845,-0.0169,0.282,0.0402,0.2723,-0.0142,-0.1957,-0.0417,0.0255,1.0203,0.0175,1.5299,0.000369,-0.0081,0.0016
24.575,FLIGHT,0.903,1.4859,0.0419,0.2736,0.0902,0.2682,-0.0143,-0.1955,-0.0291,0.024,1.0212,0.0126,1.5339,0.000333,-0.0065,0.0013
24.58,FLIGHT,0.9036,1.4872,0.0915,0.2695,0.1322,0.2673,-0.0144,-0.1954,-0.0188,0.0229,1.0221,0.0082,1.5374,0.000304,-0.0051,0.001
24.585,FLIGHT,0.9043,1.4885,0.1332,0.2685,0.1674,0.2687,-0.0145,-0.1953,-0.0105,0.0222,1.0229,0.0043,1.5405,0.000281,-0.0039,0.0008
24.59,FLIGHT,0.9053,1.4899,0.1682,0.2697,0.1967,0.2717,-0.0145,-0.1952,-0.0038,0.0218,1.0237,0.0007,1.5432,0.000264,-0.003,0.0006
24.595,FLIGHT,0.9063,1.4913,0.1972,0.2726,0.2208,0.2757,-0.0144,-0.1951,0.0014,0.0217,1.0245,-0.0025,1.5456,0.000251,-0.0022,0.0004
24.6,FLIGHT,0.9075,1.4927,0.2211,0.2765,0.2405,0.2803,-0.0144,-0.195,0.0055,0.0217,1.0253,-0.0054,1.5478,0.000242,-0.0016,0.0003
24.605,FLIGHT,0.9087,1.4941,0.2407,0.281,0.2564,0.2852,-0.0144,-0.1949,0.0087,0.0219,1.026,-0.008,1.5497,0.000235,-0.0011,0.0002
24.61,FLIGHT,0.91,1.4955,0.2565,0.2857,0.2691,0.29,-0.0143,-0.1948,0.0111,0.0221,1.0268,-0.0104,1.5514,0.000231,-0.0007,0.0001
24.615,FLIGHT,0.9114,1.497,0.269,0.2904,0.2789,0.2945,-0.0142,-0.1947,0.0129,0.0223,1.0275,-0.0126,1.553,0.000228,-0.0004,0.0001
24.62,FLIGHT,0.9128,1.4984,0.2788,0.2948,0.2864,0.2987,-0.0141,-0.1946,0.0142,0.0226,1.0282,-0.0146,1.5544,0.000227,-0.0002,0.0
24.625,FLIGHT,0.9142,1.5,0.2861,0.2989,0.2918,0.3023,-0.0141,-0.1944,0.015,0.0229,1.0288,-0.0164,1.5557,0.000227,-0.0,0.0
24.63,FLIGHT,0.9157,1.5015,0.2914,0.3025,0.2954,0.3054,-0.014,-0.1943,0.0155,0.0232,1.0295,-0.018,1.5569,0.000227,0.0001,0.0
24.635,FLIGHT,0.9172,1.503,0.295,0.3054,0.2975,0.3078,-0.0139,-0.1942,0.0158,0.0234,1.0301,-0.0195,1.558,0.000228,0.0002,0.0
24.64,FLIGHT,0.9187,1.5045,0.2971,0.3078,0.2983,0.3097,-0.0138,-0.1941,0.0158,0.0236,1.0307,-0.0209,1.559,0.000229,0.0002,0.0
24.645,FLIGHT,0.9202,1.5061,0.2979,0.3096,0.2981,0.3108,-0.0138,-0.194,0.0157,0.0238,1.0313,-0.0222,1.56,0.00023,0.0003,0.0
24.65,FLIGHT,0.9217,1.5077,0.2976,0.3107,0.2969,0.3114,-0.0137,-0.1939,0.0155,0.0239,1.0318,-0.0234,1.561,0.000231,0.0003,0.0
24.655,FLIGHT,0.9231,1.5092,0.2964,0.3112,0.295,0.3113,-0.0136,-0.1937,0.0152,0.024,1.0324,-0.0245,1.5618,0.000232,0.0003,0.0
24.66,FLIGHT,0.9246,1.5108,0.2945,0.3111,0.2924,0.3107,-0.0135,-0.1936,0.0148,0.0241,1.0329,-0.0256,1.5627,0.000234,0.0002,0.0
24.665,FLIGHT,0.9261,1.5123,0.2919,0.3104,0.2893,0.3095,-0.0135,-0.1935,0.0143,0.0241,1.0333,-0.0265,1.5635,0.000235,0.0002,0.0
24.67,FLIGHT,0.9275,1.5139,0.2888,0.3092,0.2858,0.3078,-0.0134,-0.1934,0.0139,0.024,1.0338,-0.0274,1.5643,0.000236,0.0002,0.0
24.675,FLIGHT,0.9289,1.5154,0.2853,0.3074,0.2819,0.3057,-0.0133,-0.1933,0.0134,0.0239,1.0342,-0.0283,1.565,0.000237,0.0002,0.0
24.68,FLIGHT,0.9303,1.5169,0.2814,0.3052,0.2777,0.3031,-0.0133,-0.1931,0.0129,0.0238,1.0347,-0.0291,1.5657,0.000237,0.0001,0.0
24.685,FLIGHT,0.9317,1.5184,0.2772,0.3026,0.2733,0.3001,-0.0132,-0.193,0.0124,0.0237,1.035,-0.0298,1.5664,0.000238,0.0001,0.0
24.69,FLIGHT,0.9331,1.5199,0.2728,0.2996,0.2687,0.2967,-0.0131,-0.1929,0.0119,0.0235,1.0354,-0.0305,1.5671,0.000239,0.0001,0.0
24.695,FLIGHT,0.9344,1.5214,0.2682,0.2962,0.264,0.2931,-0.0131,-0.1928,0.0115,0.0232,1.0357,-0.0312,1.5678,0.000239,0.0001,0.0
24.7,FLIGHT,0.9357,1.5228,0.2634,0.2926,0.2592,0.2892,-0.013,-0.1927,0.011,0.023,1.036,-0.0319,1.5684,0.000239,0.0,0.0
24.705,FLIGHT,0.937,1.5243,0.2586,0.2886,0.2543,0.285,-0.013,-0.1926,0.0106,0.0227,1.0363,-0.0325,1.569,0.000239,0.0,0.0
24.71,FLIGHT,0.9382,1.5257,0.2537,0.2844,0.2493,0.2806,-0.0129,-0.1924,0.0102,0.0224,1.0366,-0.033,1.5697,0.00024,0.0,0.0
24.715,FLIGHT,0.9395,1.5271,0.2488,0.28,0.2444,0.276,-0.0129,-0.1923,0.0099,0.0221,1.0368,-0.0336,1.5703,0.00024,-0.0,0.0
24.72,FLIGHT,0.9407,1.5285,0.2439,0.2755,0.2394,0.2713,-0.0128,-0.1922,0.0095,0.0218,1.0371,-0.0341,1.5708,0.000239,-0.0,0.0
24.725,FLIGHT,0.9419,1.5298,0.2389,0.2707,0.2345,0.2665,-0.0128,-0.1921,0.0092,0.0214,1.0372,-0.0346,1.5714,0.000239,-0.0,0.0
24.73,FLIGHT,0.943,1.5311,0.234,0.2659,0.2296,0.2615,-0.0127,-0.192,0.0089,0.0211,1.0374,-0.0351,1.572,0.000239,-0.0,0.0
24.735,FLIGHT,0.9442,1.5324,0.2291,0.261,0.2247,0.2565,-0.0127,-0.1919,0.0086,0.0207,1.0375,-0.0356,1.5725,0.000239,-0.0001,0.0
24.74,FLIGHT,0.9453,1.5337,0.2243,0.2559,0.2199,0.2514,-0.0127,-0.1918,0.0083,0.0203,1.0377,-0.0361,1.573,0.000238,-0.0001,0.0
24.745,FLIGHT,0.9464,1.5349,0.2195,0.2508,0.2152,0.2463,-0.0126,-0.1917,0.0081,0.0199,1.0378,-0.0365,1.5736,0.000238,-0.0001,0.0
24.75,FLIGHT,0.9474,1.5362,0.2147,0.2457,0.2105,0.2411,-0.0126,-0.1916,0.0078,0.0195,1.0378,-0.0369,1.5741,0.000238,-0.0001,0.0
24.755,FLIGHT,0.9485,1.5373,0.2101,0.2406,0.2059,0.236,-0.0125,-0.1915,0.0076,0.0191,1.0379,-0.0373,1.5746,0.000237,-0.0001,0.0
24.76,FLIGHT,0.9495,1.5385,0.2055,0.2354,0.2014,0.2308,-0.0125,-0.1914,0.0074,0.0188,1.0379,-0.0377,1.5751,0.000237,-0.0001,0.0
24.765,FLIGHT,0.9505,1.5397,0.2009,0.2303,0.1969,0.2257,-0.0125,-0.1913,0.0072,0.0184,1.0379,-0.0381,1.5755,0.000236,-0.0001,0.0
24.77,FLIGHT,0.9515,1.5408,0.1965,0.2252,0.1926,0.2206,-0.0124,-0.1912,0.0071,0.018,1.0379,-0.0385,1.576,0.000236,-0.0001,0.0
24.775,FLIGHT,0.9524,1.5419,0.1921,0.2201,0.1883,0.2156,-0.0124,-0.1912,0.0069,0.0176,1.0378,-0.0389,1.5765,0.000235,-0.0001,0.0
24.78,FLIGHT,0.9533,1.5429,0.1879,0.2151,0.1841,0.2106,-0.0124,-0.1911,0.0068,0.0172,1.0377,-0.0392,1.5769,0.000235,-0.0001,0.0
24.785,FLIGHT,0.9543,1.544,0.1837,0.2101,0.18,0.2056,-0.0123,-0.191,0.0066,0.0168,1.0377,-0.0396,1.5773,0.000234,-0.0001,0.0
24.79,FLIGHT,0.9551,1.545,0.1796,0.2051,0.1759,0.2007,-0.0123,-0.1909,0.0065,0.0164,1.0375,-0.0399,1.5778,0.000234,-0.0001,0.0
24.795,FLIGHT,0.956,1.546,0.1755,0.2002,0.172,0.1959,-0.0123,-0.1908,0.0064,0.016,1.0374,-0.0402,1.5782,0.000233,-0.0001,0.0
24.8,FLIGHT,0.9569,1.5469,0.1716,0.1954,0.1681,0.1911,-0.0122,-0.1908,0.0063,0.0156,1.0372,-0.0405,1.5786,0.000233,-0.0001,0.0
24.805,FLIGHT,0.9577,1.5479,0.1678,0.1907,0.1643,0.1865,-0.0122,-0.1907,0.0062,0.0153,1.037,-0.0408,1.579,0.000232,-0.0001,0.0
24.81,FLIGHT,0.9585,1.5488,0.164,0.186,0.1607,0.1819,-0.0122,-0.1906,0.0061,0.0149,1.0368,-0.0411,1.5794,0.000232,-0.0001,0.0
24.815,FLIGHT,0.9593,1.5497,0.1603,0.1814,0.157,0.1774,-0.0121,-0.1905,0.006,0.0145,1.0366,-0.0414,1.5798,0.000231,-0.0001,0.0
24.82,FLIGHT,0.9601,1.5506,0.1567,0.1769,0.1535,0.1729,-0.0121,-0.1905,0.0059,0.0142,1.0364,-0.0417,1.5801,0.000231,-0.0001,0.0
24.825,FLIGHT,0.9608,1.5514,0.1532,0.1725,0.1501,0.1686,-0.0121,-0.1904,0.0058,0.0138,1.0361,-0.042,1.5805,0.00023,-0.0001,0.0
24.83,FLIGHT,0.9616,1.5523,0.1497,0.1682,0.1467,0.1643,-0.0121,-0.1903,0.0057,0.0135,1.0358,-0.0423,1.5809,0.00023,-0.0001,0.0
24.835,FLIGHT,0.9623,1.5531,0.1464,0.1639,0.1434,0.1602,-0.012,-0.1903,0.0057,0.0131,1.0355,-0.0425,1.5812,0.000229,-0.0001,0.0
24.84,FLIGHT,0.963,1.5539,0.1431,0.1598,0.1402,0.1561,-0.012,-0.1902,0.0056,0.0128,1.0351,-0.0428,1.5815,0.000229,-0.0001,0.0
24.845,FLIGHT,0.9637,1.5546,0.1399,0.1557,0.1371,0.1521,-0.012,-0.1901,0.0055,0.0125,1.0348,-0.0431,1.5819,0.000228,-0.0001,0.0
24.85,FLIGHT,0.9644,1.5554,0.1368,0.1518,0.134,0.1482,-0.0119,-0.1901,0.0055,0.0122,1.0344,-0.0433,1.5822,0.000228,-0.0001,0.0
24.855,FLIGHT,0.965,1.5561,0.1337,0.1479,0.131,0.1444,-0.0119,-0.19,0.0054,0.0118,1.034,-0.0436,1.5825,0.000228,-0.0001,0.0
24.86,FLIGHT,0.9657,1.5568,0.1307,0.1441,0.1281,0.1407,-0.0119,-0.19,0.0053,0.0115,1.0336,-0.0438,1.5828,0.000227,-0.0001,0.0
24.865,FLIGHT,0.9663,1.5575,0.1278,0.1404,0.1252,0.1371,-0.0119,-0.1899,0.0053,0.0112,1.0331,-0.044,1.5831,0.000227,-0.0001,0.0
24.87,FLIGHT,0.9669,1.5582,0.1249,0.1368,0.1224,0.1336,-0.0118,-0.1899,0.0052,0.0109,1.0327,-0.0442,1.5834,0.000226,-0.0001,0.0
24.875,FLIGHT,0.9676,1.5589,0.1221,0.1332,0.1197,0.1301,-0.0118,-0.1898,0.0052,0.0107,1.0322,-0.0445,1.5837,0.000226,-0.0001,0.0
24.88,FLIGHT,0.9681,1.5595,0.1194,0.1298,0.117,0.1267,-0.0118,-0.1897,0.0051,0.0104,1.0317,-0.0447,1.584,0.000226,-0.0001,0.0
24.885,FLIGHT,0.9687,1.5601,0.1168,0.1264,0.1144,0.1235,-0.0118,-0.1897,0.005,0.0101,1.0312,-0.0449,1.5843,0.000225,-0.0001,0.0
24.89,FLIGHT,0.9693,1.5607,0.1142,0.1232,0.1119,0.1203,-0.0117,-0.1897,0.005,0.0099,1.0306,-0.0451,1.5845,0.000225,-0.0001,0.0
24.895,FLIGHT,0.9698,1.5613,0.1116,0.12,0.1094,0.1171,-0.0117,-0.1896,0.0049,0.0096,1.0301,-0.0453,1.5848,0.000224,-0.0001,0.0
24.9,FLIGHT,0.9704,1.5619,0.1092,0.1169,0.107,0.1141,-0.0117,-0.1896,0.0049,0.0093,1.0295,-0.0455,1.5851,0.000224,-0.0001,0.0
24.905,FLIGHT,0.9709,1.5625,0.1067,0.1138,0.1046,0.1112,-0.0117,-0.1895,0.0048,0.0091,1.0289,-0.0457,1.5853,0.000224,-0.0001,0.0
24.91,FLIGHT,0.9714,1.563,0.1044,0.1109,0.1023,0.1083,-0.0116,-0.1895,0.0048,0.0089,1.0283,-0.0459,1.5856,0.000223,-0.0001,0.0
24.915,FLIGHT,0.9719,1.5636,0.1021,0.108,0.1,0.1055,-0.0116,-0.1894,0.0047,0.0086,1.0276,-0.0461,1.5858,0.000223,-0.0001,0.0
24.92,FLIGHT,0.9724,1.5641,0.0998,0.1052,0.0978,0.1027,-0.0116,-0.1894,0.0047,0.0084,1.027,-0.0463,1.586,0.000223,-0.0001,0.0
24.925,FLIGHT,0.9729,1.5646,0.0976,0.1025,0.0956,0.1001,-0.0116,-0.1893,0.0046,0.0082,1.0263,-0.0465,1.5863,0.000223,-0.0001,0.0
24.93,FLIGHT,0.9734,1.5651,0.0954,0.0998,0.0935,0.0975,-0.0116,-0.1893,0.0046,0.008,1.0256,-0.0466,1.5865,0.000222,-0.0001,0.0
24.935,FLIGHT,0.9738,1.5656,0.0933,0.0973,0.0915,0.095,-0.0115,-0.1893,0.0045,0.0078,1.0249,-0.0468,1.5867,0.000222,-0.0001,0.0
24.94,FLIGHT,0.9743,1.566,0.0913,0.0948,0.0895,0.0925,-0.0115,-0.1892,0.0045,0.0076,1.0242,-0.047,1.5869,0.000222,-0.0001,0.0
24.945,FLIGHT,0.9747,1.5665,0.0893,0.0923,0.0875,0.0902,-0.0115,-0.1892,0.0044,0.0074,1.0234,-0.0472,1.5871,0.000221,-0.0001,0.0
24.95,FLIGHT,0.9752,1.5669,0.0873,0.0899,0.0856,0.0878,-0.0115,-0.1892,0.0043,0.0072,1.0227,-0.0473,1.5873,0.000221,-0.0,0.0
24.955,FLIGHT,0.9756,1.5674,0.0854,0.0876,0.0837,0.0856,-0.0114,-0.1891,0.0043,0.007,1.0219,-0.0475,1.5875,0.000221,-0.0,0.0
24.96,FLIGHT,0.976,1.5678,0.0835,0.0854,0.0818,0.0834,-0.0114,-0.1891,0.0042,0.0068,1.0211,-0.0477,1.5877,0.000221,-0.0,0.0
24.965,FLIGHT,0.9764,1.5682,0.0817,0.0832,0.08,0.0813,-0.0114,-0.1891,0.0042,0.0066,1.0203,-0.0478,1.5879,0.00022,-0.0,0.0
24.97,FLIGHT,0.9768,1.5686,0.0799,0.0811,0.0783,0.0792,-0.0114,-0.189,0.0041,0.0065,1.0195,-0.048,1.5881,0.00022,-0.0,0.0
24.975,FLIGHT,0.9772,1.569,0.0781,0.079,0.0765,0.0772,-0.0114,-0.189,0.0041,0.0063,1.0186,-0.0481,1.5883,0.00022,-0.0,0.0
24.98,FLIGHT,0.9776,1.5694,0.0764,0.077,0.0748,0.0752,-0.0113,-0.189,0.004,0.0061,1.0178,-0.0483,1.5885,0.00022,-0.0,0.0
24.985,FLIGHT,0.9779,1.5697,0.0747,0.0751,0.0732,0.0733,-0.0113,-0.1889,0.004,0.006,1.0169,-0.0484,1.5887,0.00022,-0.0,0.0
24.99,FLIGHT,0.9783,1.5701,0.073,0.0732,0.0716,0.0715,-0.0113,-0.1889,0.0039,0.0058,1.016,-0.0486,1.5888,0.000219,-0.0,0.0
24.995,FLIGHT,0.9787,1.5705,0.0714,0.0713,0.07,0.0697,-0.0113,-0.1889,0.0038,0.0057,1.0151,-0.0487,1.589,0.000219,-0.0,0.0
25.0,FLIGHT,0.979,1.5708,0.0698,0.0695,0.0684,0.068,-0.0113,-0.1888,0.0038,0.0055,1.0142,-0.0489,1.5892,0.000219,-0.0,0.0
25.005,FLIGHT,0.9793,1.5711,0.0683,0.0678,0.0669,0.0663,-0.0112,-0.1888,0.0037,0.0054,1.0132,-0.049,1.5893,0.000219,-0.0,0.0
25.01,FLIGHT,0.9797,1.5715,0.0668,0.0661,0.0654,0.0646,-0.0112,-0.1888,0.0037,0.0053,1.0123,-0.0491,1.5895,0.000219,-0.0,0.0
25.015,FLIGHT,0.98,1.5718,0.0653,0.0645,0.064,0.063,-0.0112,-0.1888,0.0036,0.0051,1.0113,-0.0493,1.5897,0.000219,-0.0,0.0
25.02,FLIGHT,0.9803,1.5721,0.0638,0.0629,0.0625,0.0615,-0.0112,-0.1887,0.0035,0.005,1.0103,-0.0494,1.5898,0.000218,-0.0,0.0
25.025,FLIGHT,0.9806,1.5724,0.0624,0.0613,0.0611,0.0599,-0.0112,-0.1887,0.0035,0.0049,1.0093,-0.0495,1.59,0.000218,-0.0,0.0
25.03,FLIGHT,0.9809,1.5727,0.061,0.0598,0.0598,0.0585,-0.0112,-0.1887,0.0034,0.0048,1.0083,-0.0497,1.5901,0.000218,-0.0,0.0
25.035,FLIGHT,0.9812,1.573,0.0596,0.0583,0.0584,0.0571,-0.0111,-0.1887,0.0034,0.0046,1.0073,-0.0498,1.5903,0.000218,-0.0,0.0
25.04,FLIGHT,0.9815,1.5733,0.0583,0.0569,0.0571,0.0557,-0.0111,-0.1887,0.0033,0.0045,1.0062,-0.0499,1.5904,0.000218,-0.0,0.0
25.045,FLIGHT,0.9818,1.5735,0.057,0.0555,0.0558,0.0543,-0.0111,-0.1886,0.0032,0.0044,1.0052,-0.05,1.5905,0.000218,-0.0,0.0
25.05,FLIGHT,0.9821,1.5738,0.0557,0.0542,0.0545,0.053,-0.0111,-0.1886,0.0032,0.0043,1.0041,-0.0502,1.5907,0.000218,-0.0,0.0
25.055,FLIGHT,0.9823,1.5741,0.0544,0.0529,0.0533,0.0517,-0.0111,-0.1886,0.0031,0.0042,1.003,-0.0503,1.5908,0.000218,-0.0,0.0
25.06,FLIGHT,0.9826,1.5743,0.0532,0.0516,0.0521,0.0505,-0.0111,-0.1886,0.003,0.0041,1.0019,-0.0504,1.5909,0.000217,-0.0,0.0
25.065,FLIGHT,0.9829,1.5746,0.0519,0.0504,0.0508,0.0493,-0.011,-0.1885,0.003,0.004,1.0008,-0.0505,1.5911,0.000217,-0.0,0.0
25.07,STANCE,0.9831,1.5748,0.0507,0.0492,0.0771,0.0853,-0.011,-0.1885,0.0029,0.0039,0.9997,0.1399,-0.0297,0.000217,-0.0233,0.0047
25.075,STANCE,0.9858,1.5755,0.444,0.0856,1.03,-0.1199,-0.0106,-0.1885,0.0721,0.0031,0.9988,-0.071,-0.6318,-0.000947,-0.3592,0.0728
25.08,STANCE,0.9924,1.5729,1.0454,-0.3497,1.0034,-0.5401,-0.009,-0.1888,0.245,-0.0407,0.9981,-0.558,-1.0533,-0.002843,-0.2633,0.0555
25.085,STANCE,0.9946,1.572,0.5874,-0.2199,0.1828,-0.0526,-0.0085,-0.1889,0.141,-0.0245,0.998,-0.6863,-1.655,-0.003362,-0.0067,0.0047
25.09,STANCE,0.996,1.5709,0.3921,-0.2422,0.4378,-0.4664,-0.0081,-0.189,0.1072,-0.0246,0.9983,-0.9263,-2.0802,-0.003208,0.055,0.0032
25.095,STANCE,0.9986,1.5654,0.4869,-0.9211,0.6376,-1.6399,-0.0068,-0.1895,0.2189,-0.0839,0.9983,-1.2767,-2.0368,-0.002733,0.1205,0.0027
25.1,STANCE,1.0032,1.5562,0.8021,-1.5889,0.8952,-2.6401,-0.0047,-0.1903,0.3731,-0.1398,0.9983,-1.6773,-1.764,-0.002709,-0.021,0.0069
25.105,STANCE,1.0085,1.5428,0.9791,-2.3324,1.0676,-2.5261,-0.0018,-0.1915,0.5147,-0.1954,0.9982,-1.94,-1.2344,-0.003135,-0.0748,0.0181
25.11,STANCE,1.0127,1.5288,0.866,-2.6333,0.7336,-2.7662,0.001,-0.1926,0.5402,-0.211,0.9982,-1.9248,-0.7405,-0.003185,-0.0107,0.0053
25.115,STANCE,1.0153,1.5139,0.6161,-2.8942,0.3598,-3.11,0.0036,-0.1938,0.5338,-0.2234,0.9981,-1.6809,-0.1701,-0.003437,-0.0868,0.0208
25.12,STANCE,1.016,1.4978,0.2706,-3.1088,-0.0244,-3.1933,0.0061,-0.195,0.5019,-0.2332,0.998,-1.2382,0.4144,-0.003829,-0.0887,0.0216
25.125,STANCE,1.015,1.482,-0.0496,-3.136,-0.2318,-2.9917,0.0082,-0.1962,0.4467,-0.2305,0.9979,-0.6962,0.8916,-0.004146,-0.0854,0.0212
25.13,STANCE,1.0131,1.4671,-0.2786,-3.022,-0.3965,-2.8397,0.01,-0.1973,0.3878,-0.2188,0.998,-0.1752,1.2251,-0.004405,-0.0611,0.0166
25.135,STANCE,1.011,1.4532,-0.3738,-2.8411,-0.3981,-2.6703,0.0116,-0.1983,0.3445,-0.2025,0.9981,0.1767,1.3932,-0.004584,-0.0195,0.0085
25.14,STANCE,1.0095,1.4405,-0.319,-2.6218,-0.2086,-2.4074,0.0132,-0.1992,0.3248,-0.1828,0.9983,0.2219,1.3744,-0.004661,-0.0133,0.0073
25.145,STANCE,1.0089,1.429,-0.1697,-2.3897,-0.0266,-2.1965,0.0148,-0.2,0.3218,-0.1614,0.9987,0.1636,1.3103,-0.004711,-0.0054,0.0058
25.15,FLIGHT,1.0087,1.4189,-0.0942,-2.1105,-0.2865,-1.5894,0.0162,-0.2007,0.2966,-0.1387,0.9992,-1.2205,2.5049,-0.004675,0.0369,0.0047
25.155,FLIGHT,1.0053,1.414,-0.5443,-1.2873,-1.0736,-0.4312,0.0163,-0.201,0.0832,-0.0923,1.0,-1.0628,2.3675,-0.004306,0.1066,0.0043
25.16,FLIGHT,0.9984,1.4141,-1.1426,-0.3487,-1.65,0.4381,0.0149,-0.2011,-0.1778,-0.0399,1.0011,-0.8015,2.152,-0.003653,0.1503,0.0037
25.165,FLIGHT,0.9892,1.4178,-1.6288,0.4189,-1.9826,0.9976,0.0125,-0.201,-0.3895,0.0081,1.0023,-0.5439,1.943,-0.002844,0.1697,0.0028
25.17,FLIGHT,0.9789,1.4236,-1.9259,0.9398,-2.1061,1.2975,0.0095,-0.2007,-0.5249,0.0475,1.0036,-0.3324,1.773,-0.001986,0.171,0.002
25.175,FLIGHT,0.9684,1.4305,-2.0419,1.2325,-2.0757,1.407,0.0064,-0.2003,-0.5889,0.0764,1.005,-0.1761,1.6489,-0.001153,0.1609,0.0012
25.18,FLIGHT,0.9583,1.4375,-2.0169,1.3489,-1.9448,1.391,0.0034,-0.1998,-0.5982,0.0945,1.0064,-0.0691,1.5655,-0.000388,0.1449,0.0004
25.185,FLIGHT,0.949,1.4442,-1.8954,1.3447,-1.755,1.3021,0.0006,-0.1993,-0.5707,0.1031,1.0077,-0.0013,1.5142,0.000271,0.1084,0.0
25.19,FLIGHT,0.9408,1.4505,-1.7157,1.2677,-1.5388,1.1773,-0.002,-0.1989,-0.5216,0.1042,1.009,0.038,1.4863,0.000688,0.0612,0.0
25.195,FLIGHT,0.9337,1.456,-1.5093,1.1527,-1.3195,1.0406,-0.0042,-0.1984,-0.4623,0.1,1.0103,0.0583,1.4739,0.000908,0.029,0.0
25.2,FLIGHT,0.9276,1.4609,-1.2974,1.0239,-1.1095,0.9073,-0.0061,-0.198,-0.4006,0.0927,1.0115,0.0664,1.4712,0.000998,0.0083,0.0
25.205,FLIGHT,0.9225,1.4651,-1.0928,0.8964,-0.9154,0.7857,-0.0076,-0.1976,-0.341,0.0838,1.0126,0.067,1.4742,0.001004,-0.0046,0.0009
25.21,FLIGHT,0.9184,1.4688,-0.9027,0.7789,-0.7402,0.6798,-0.009,-0.1972,-0.2863,0.0745,1.0137,0.0633,1.4803,0.000961,-0.012,0.0024
