t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
11.695,FLIGHT,0.9456,1.5359,0.461,0.5043,0.4579,0.5045,-0.0129,-0.1916,0.02,0.0398,1.0402,-0.0428,1.5697,0.000228,0.0002,0.0
11.7,FLIGHT,0.9478,1.5385,0.4571,0.5038,0.4531,0.5026,-0.0128,-0.1914,0.0193,0.0399,1.0407,-0.0441,1.5707,0.000229,0.0002,0.0
11.705,FLIGHT,0.9501,1.541,0.4522,0.5018,0.4475,0.4995,-0.0127,-0.1912,0.0185,0.0398,1.0411,-0.0454,1.5717,0.00023,0.0002,0.0
11.71,FLIGHT,0.9523,1.5435,0.4465,0.4986,0.4411,0.4951,-0.0126,-0.191,0.0178,0.0397,1.0416,-0.0466,1.5727,0.000231,0.0002,0.0
11.715,FLIGHT,0.9545,1.5459,0.44,0.4942,0.4338,0.4897,-0.0125,-0.1908,0.0171,0.0394,1.042,-0.0479,1.5738,0.000232,0.0001,0.0
11.72,FLIGHT,0.9567,1.5484,0.4327,0.4886,0.4259,0.4832,-0.0125,-0.1906,0.0164,0.039,1.0424,-0.049,1.5748,0.000232,0.0001,0.0
11.725,FLIGHT,0.9588,1.5508,0.4247,0.4821,0.4172,0.4758,-0.0124,-0.1904,0.0157,0.0386,1.0428,-0.0502,1.5759,0.000233,0.0001,0.0
11.73,FLIGHT,0.9608,1.5531,0.416,0.4746,0.4079,0.4675,-0.0123,-0.1902,0.0149,0.0381,1.0431,-0.0513,1.5769,0.000233,0.0001,0.0
11.735,FLIGHT,0.9628,1.5554,0.4066,0.4663,0.398,0.4584,-0.0122,-0.1901,0.0142,0.0375,1.0435,-0.0523,1.5779,0.000234,0.0001,0.0
11.74,FLIGHT,0.9648,1.5577,0.3967,0.4571,0.3876,0.4486,-0.0122,-0.1899,0.0135,0.0368,1.0438,-0.0533,1.5789,0.000234,0.0,0.0
11.745,FLIGHT,0.9667,1.5599,0.3862,0.4472,0.3767,0.4381,-0.0121,-0.1897,0.0128,0.0361,1.044,-0.0543,1.5799,0.000234,0.0,0.0
11.75,FLIGHT,0.9686,1.5621,0.3753,0.4367,0.3653,0.4269,-0.0121,-0.1895,0.0121,0.0353,1.0443,-0.0552,1.5809,0.000234,0.0,0.0
11.755,FLIGHT,0.9704,1.5642,0.364,0.4255,0.3536,0.4152,-0.012,-0.1893,0.0114,0.0344,1.0445,-0.0561,1.5819,0.000234,-0.0,0.0
11.76,FLIGHT,0.9721,1.5662,0.3523,0.4138,0.3416,0.403,-0.0119,-0.1892,0.0107,0.0335,1.0447,-0.0569,1.5828,0.000234,-0.0,0.0
11.765,FLIGHT,0.9738,1.5682,0.3402,0.4016,0.3293,0.3904,-0.0119,-0.189,0.0101,0.0326,1.0448,-0.0576,1.5837,0.000234,-0.0,0.0
11.77,FLIGHT,0.9754,1.5701,0.3279,0.3889,0.3168,0.3774,-0.0119,-0.1889,0.0094,0.0316,1.045,-0.0583,1.5846,0.000233,-0.0001,0.0
11.775,FLIGHT,0.977,1.572,0.3154,0.3758,0.3041,0.364,-0.0118,-0.1887,0.0088,0.0306,1.0451,-0.059,1.5855,0.000233,-0.0001,0.0
11.78,FLIGHT,0.9784,1.5738,0.3027,0.3625,0.2913,0.3503,-0.0118,-0.1886,0.0082,0.0296,1.0452,-0.0596,1.5863,0.000233,-0.0001,0.0
11.785,FLIGHT,0.9799,1.5755,0.2899,0.3488,0.2784,0.3364,-0.0117,-0.1884,0.0076,0.0285,1.0452,-0.0601,1.5871,0.000232,-0.0001,0.0
11.79,FLIGHT,0.9812,1.5771,0.277,0.3349,0.2654,0.3224,-0.0117,-0.1883,0.007,0.0274,1.0452,-0.0606,1.5879,0.000232,-0.0001,0.0
11.795,FLIGHT,0.9825,1.5787,0.2641,0.3208,0.2525,0.3081,-0.0117,-0.1882,0.0064,0.0263,1.0452,-0.0611,1.5887,0.000231,-0.0001,0.0
11.8,FLIGHT,0.9837,1.5802,0.2511,0.3066,0.2395,0.2938,-0.0116,-0.188,0.0059,0.0252,1.0452,-0.0615,1.5894,0.000231,-0.0001,0.0
11.805,FLIGHT,0.9849,1.5816,0.2382,0.2923,0.2266,0.2794,-0.0116,-0.1879,0.0054,0.024,1.0451,-0.0619,1.5901,0.00023,-0.0001,0.0
11.81,FLIGHT,0.986,1.583,0.2253,0.2779,0.2139,0.265,-0.0116,-0.1878,0.0049,0.0229,1.045,-0.0622,1.5908,0.00023,-0.0001,0.0
11.815,FLIGHT,0.9871,1.5843,0.2126,0.2636,0.2012,0.2507,-0.0116,-0.1877,0.0044,0.0217,1.0449,-0.0625,1.5914,0.000229,-0.0001,0.0
11.82,FLIGHT,0.988,1.5855,0.1999,0.2492,0.1887,0.2364,-0.0116,-0.1876,0.0039,0.0205,1.0447,-0.0627,1.5921,0.000228,-0.0001,0.0
11.825,FLIGHT,0.9889,1.5867,0.1875,0.2349,0.1764,0.2222,-0.0115,-0.1875,0.0035,0.0194,1.0445,-0.0629,1.5927,0.000228,-0.0001,0.0
11.83,FLIGHT,0.9898,1.5877,0.1752,0.2208,0.1643,0.2081,-0.0115,-0.1874,0.0031,0.0182,1.0443,-0.0631,1.5932,0.000227,-0.0001,0.0
11.835,FLIGHT,0.9906,1.5887,0.1631,0.2067,0.1524,0.1942,-0.0115,-0.1873,0.0027,0.0171,1.0441,-0.0632,1.5937,0.000226,-0.0001,0.0
11.84,FLIGHT,0.9913,1.5897,0.1513,0.1929,0.1407,0.1805,-0.0115,-0.1873,0.0023,0.016,1.0438,-0.0633,1.5943,0.000225,-0.0002,0.0
11.845,FLIGHT,0.992,1.5905,0.1397,0.1792,0.1294,0.1671,-0.0115,-0.1872,0.002,0.0149,1.0435,-0.0634,1.5947,0.000225,-0.0002,0.0
11.85,FLIGHT,0.9926,1.5913,0.1283,0.1658,0.1183,0.1538,-0.0115,-0.1871,0.0017,0.0138,1.0432,-0.0635,1.5952,0.000224,-0.0002,0.0
11.855,FLIGHT,0.9932,1.5921,0.1173,0.1526,0.1075,0.1409,-0.0115,-0.1871,0.0014,0.0127,1.0428,-0.0635,1.5956,0.000223,-0.0002,0.0
11.86,FLIGHT,0.9937,1.5928,0.1066,0.1397,0.0971,0.1282,-0.0115,-0.187,0.0011,0.0116,1.0424,-0.0634,1.596,0.000222,-0.0002,0.0
11.865,FLIGHT,0.9941,1.5934,0.0962,0.127,0.087,0.1159,-0.0115,-0.187,0.0009,0.0106,1.042,-0.0634,1.5964,0.000222,-0.0002,0.0
11.87,FLIGHT,0.9946,1.5939,0.0861,0.1147,0.0772,0.1039,-0.0115,-0.1869,0.0006,0.0096,1.0416,-0.0633,1.5967,0.000221,-0.0001,0.0
11.875,FLIGHT,0.9949,1.5944,0.0764,0.1028,0.0678,0.0922,-0.0115,-0.1869,0.0004,0.0086,1.0411,-0.0632,1.597,0.00022,-0.0001,0.0
11.88,FLIGHT,0.9952,1.5948,0.067,0.0911,0.0587,0.0809,-0.0115,-0.1868,0.0002,0.0076,1.0406,-0.0631,1.5973,0.000219,-0.0001,0.0
11.885,FLIGHT,0.9955,1.5952,0.058,0.0799,0.05,0.0699,-0.0115,-0.1868,0.0001,0.0067,1.0401,-0.063,1.5976,0.000219,-0.0001,0.0
11.89,FLIGHT,0.9957,1.5955,0.0493,0.069,0.0417,0.0594,-0.0115,-0.1868,-0.0001,0.0058,1.0395,-0.0628,1.5978,0.000218,-0.0001,0.0
11.895,FLIGHT,0.9959,1.5958,0.041,0.0585,0.0338,0.0493,-0.0115,-0.1868,-0.0002,0.0049,1.039,-0.0626,1.5981,0.000217,-0.0001,0.0
11.9,FLIGHT,0.9961,1.596,0.0331,0.0484,0.0262,0.0395,-0.0115,-0.1867,-0.0003,0.0041,1.0384,-0.0624,1.5983,0.000217,-0.0001,0.0
11.905,FLIGHT,0.9962,1.5962,0.0256,0.0387,0.0191,0.0302,-0.0115,-0.1867,-0.0004,0.0033,1.0377,-0.0622,1.5984,0.000216,-0.0001,0.0
11.91,FLIGHT,0.9963,1.5963,0.0185,0.0294,0.0123,0.0213,-0.0115,-0.1867,-0.0005,0.0025,1.0371,-0.062,1.5986,0.000215,-0.0001,0.0
11.915,FLIGHT,0.9963,1.5964,0.0117,0.0205,0.0059,0.0128,-0.0115,-0.1867,-0.0006,0.0018,1.0364,-0.0618,1.5987,0.000215,-0.0001,0.0
11.92,FLIGHT,0.9963,1.5965,0.0054,0.0121,-0.0002,0.0047,-0.0115,-0.1867,-0.0006,0.001,1.0357,-0.0616,1.5989,0.000214,-0.0001,0.0
11.925,FLIGHT,0.9963,1.5965,-0.0006,0.004,-0.0058,-0.003,-0.0115,-0.1867,-0.0007,0.0004,1.035,-0.0613,1.599,0.000213,-0.0001,0.0
11.93,FLIGHT,0.9963,1.5964,-0.0063,-0.0036,-0.0111,-0.0102,-0.0115,-0.1867,-0.0007,-0.0003,1.0343,-0.0611,1.599,0.000213,-0.0001,0.0
11.935,FLIGHT,0.9962,1.5964,-0.0115,-0.0108,-0.0161,-0.017,-0.0115,-0.1867,-0.0007,-0.0009,1.0336,-0.0608,1.5991,0.000212,-0.0001,0.0
11.94,FLIGHT,0.9961,1.5963,-0.0164,-0.0176,-0.0206,-0.0234,-0.0115,-0.1867,-0.0007,-0.0014,1.0328,-0.0605,1.5991,0.000212,-0.0001,0.0
11.945,FLIGHT,0.996,1.5961,-0.0209,-0.0239,-0.0248,-0.0294,-0.0115,-0.1867,-0.0007,-0.002,1.032,-0.0603,1.5992,0.000211,-0.0001,0.0
11.95,FLIGHT,0.9959,1.596,-0.0251,-0.0299,-0.0287,-0.035,-0.0115,-0.1867,-0.0007,-0.0025,1.0312,-0.06,1.5992,0.000211,-0.0001,0.0
11.955,FLIGHT,0.9957,1.5958,-0.0289,-0.0354,-0.0322,-0.0402,-0.0115,-0.1868,-0.0006,-0.0029,1.0303,-0.0597,1.5992,0.00021,-0.0001,0.0
11.96,FLIGHT,0.9955,1.5956,-0.0324,-0.0405,-0.0354,-0.045,-0.0115,-0.1868,-0.0006,-0.0034,1.0295,-0.0594,1.5992,0.00021,-0.0001,0.0
11.965,FLIGHT,0.9954,1.5953,-0.0356,-0.0453,-0.0383,-0.0493,-0.0115,-0.1868,-0.0006,-0.0038,1.0286,-0.0592,1.5992,0.00021,-0.0001,0.0
11.97,FLIGHT,0.9952,1.5951,-0.0384,-0.0496,-0.0408,-0.0534,-0.0115,-0.1868,-0.0005,-0.0041,1.0277,-0.0589,1.5992,0.000209,-0.0001,0.0
11.975,FLIGHT,0.9949,1.5948,-0.0409,-0.0536,-0.0431,-0.057,-0.0115,-0.1868,-0.0004,-0.0045,1.0268,-0.0586,1.5991,0.000209,-0.0001,0.0
11.98,FLIGHT,0.9947,1.5945,-0.0432,-0.0572,-0.045,-0.0603,-0.0115,-0.1869,-0.0004,-0.0048,1.0259,-0.0584,1.5991,0.000209,-0.0001,0.0
11.985,FLIGHT,0.9945,1.5942,-0.0451,-0.0604,-0.0467,-0.0632,-0.0115,-0.1869,-0.0003,-0.005,1.0249,-0.0581,1.599,0.000208,-0.0001,0.0
11.99,FLIGHT,0.9943,1.5939,-0.0468,-0.0633,-0.0481,-0.0657,-0.0115,-0.1869,-0.0002,-0.0053,1.024,-0.0578,1.5989,0.000208,-0.0001,0.0
11.995,FLIGHT,0.994,1.5935,-0.0482,-0.0658,-0.0493,-0.068,-0.0115,-0.1869,-0.0001,-0.0055,1.023,-0.0576,1.5989,0.000208,-0.0,0.0
12.0,FLIGHT,0.9938,1.5932,-0.0493,-0.0681,-0.0502,-0.0699,-0.0115,-0.187,-0.0001,-0.0057,1.022,-0.0573,1.5988,0.000207,-0.0,0.0
12.005,FLIGHT,0.9935,1.5928,-0.0502,-0.0699,-0.0509,-0.0715,-0.0115,-0.187,0.0,-0.0059,1.021,-0.0571,1.5987,0.000207,-0.0,0.0
12.01,FLIGHT,0.9933,1.5925,-0.0508,-0.0715,-0.0513,-0.0728,-0.0115,-0.187,0.0001,-0.006,1.0199,-0.0568,1.5986,0.000207,-0.0,0.0
12.015,FLIGHT,0.993,1.5921,-0.0513,-0.0728,-0.0515,-0.0738,-0.0115,-0.1871,0.0002,-0.0061,1.0189,-0.0566,1.5985,0.000207,-0.0,0.0
12.02,FLIGHT,0.9927,1.5917,-0.0515,-0.0738,-0.0516,-0.0745,-0.0115,-0.1871,0.0003,-0.0062,1.0178,-0.0564,1.5984,0.000207,-0.0,0.0
12.025,FLIGHT,0.9925,1.5914,-0.0515,-0.0745,-0.0514,-0.075,-0.0115,-0.1871,0.0004,-0.0063,1.0168,-0.0562,1.5983,0.000207,-0.0,0.0
12.03,FLIGHT,0.9922,1.591,-0.0513,-0.0749,-0.0511,-0.0752,-0.0115,-0.1872,0.0005,-0.0063,1.0157,-0.056,1.5982,0.000207,-0.0,0.0
12.035,FLIGHT,0.992,1.5906,-0.051,-0.0751,-0.0506,-0.0752,-0.0115,-0.1872,0.0006,-0.0063,1.0146,-0.0558,1.5981,0.000206,-0.0,0.0
12.04,FLIGHT,0.9917,1.5902,-0.0504,-0.0751,-0.0499,-0.075,-0.0115,-0.1872,0.0007,-0.0063,1.0135,-0.0556,1.5979,0.000206,-0.0,0.0
12.045,FLIGHT,0.9915,1.5899,-0.0498,-0.0748,-0.0491,-0.0745,-0.0115,-0.1872,0.0008,-0.0063,1.0124,-0.0554,1.5978,0.000206,-0.0,0.0
12.05,FLIGHT,0.9912,1.5895,-0.0489,-0.0744,-0.0482,-0.0738,-0.0115,-0.1873,0.0008,-0.0063,1.0112,-0.0552,1.5977,0.000206,-0.0,0.0
12.055,FLIGHT,0.991,1.5891,-0.048,-0.0737,-0.0471,-0.073,-0.0115,-0.1873,0.0009,-0.0062,1.0101,-0.055,1.5976,0.000206,-0.0,0.0
12.06,FLIGHT,0.9908,1.5888,-0.0469,-0.0728,-0.0459,-0.072,-0.0115,-0.1873,0.001,-0.0061,1.0089,-0.0549,1.5975,0.000206,0.0,0.0
12.065,FLIGHT,0.9905,1.5884,-0.0457,-0.0718,-0.0446,-0.0708,-0.0115,-0.1874,0.0011,-0.0061,1.0077,-0.0547,1.5974,0.000206,0.0,0.0
12.07,FLIGHT,0.9903,1.5881,-0.0445,-0.0706,-0.0433,-0.0694,-0.0115,-0.1874,0.0012,-0.006,1.0065,-0.0546,1.5972,0.000206,0.0,0.0
12.075,FLIGHT,0.9901,1.5877,-0.0431,-0.0692,-0.0418,-0.0679,-0.0115,-0.1874,0.0013,-0.0059,1.0053,-0.0545,1.5971,0.000206,0.0,0.0
12.08,FLIGHT,0.9899,1.5874,-0.0416,-0.0677,-0.0403,-0.0663,-0.0115,-0.1875,0.0013,-0.0057,1.0041,-0.0543,1.597,0.000206,0.0,0.0
12.085,FLIGHT,0.9897,1.5871,-0.0401,-0.0661,-0.0387,-0.0646,-0.0114,-0.1875,0.0014,-0.0056,1.0029,-0.0542,1.5969,0.000206,0.0,0.0
12.09,FLIGHT,0.9895,1.5867,-0.0385,-0.0644,-0.0371,-0.0628,-0.0114,-0.1875,0.0015,-0.0055,1.0017,-0.0541,1.5968,0.000207,0.0,0.0
12.095,FLIGHT,0.9893,1.5864,-0.0369,-0.0625,-0.0354,-0.0608,-0.0114,-0.1875,0.0015,-0.0053,1.0004,-0.054,1.5967,0.000207,0.0,0.0
12.1,STANCE,0.9893,1.5863,-0.0119,-0.0289,0.158,0.2021,-0.0114,-0.1875,0.0017,-0.0025,0.9993,0.1582,-0.1378,0.00011,-0.159,0.0318
12.105,STANCE,0.9929,1.5864,0.5509,-0.021,1.2254,-0.306,-0.0108,-0.1876,0.1062,-0.0078,0.9984,-0.1602,-0.7466,-0.001585,-0.4406,0.0897
12.11,STANCE,0.9966,1.5854,0.5982,-0.1155,0.2027,0.0338,-0.0099,-0.1877,0.1279,-0.0164,0.9981,-0.4247,-1.3201,-0.002902,-0.0859,0.0201
12.115,STANCE,0.9973,1.5856,0.2932,-0.0098,0.2103,-0.0378,-0.0098,-0.1877,0.0564,-0.0038,0.9982,-0.5941,-1.9198,-0.003013,0.0173,0.003
12.12,STANCE,0.9994,1.5844,0.3947,-0.2063,0.6266,-0.5134,-0.0093,-0.1878,0.1022,-0.0222,0.9984,-0.9417,-2.2547,-0.002842,0.0459,0.0028
12.125,STANCE,1.0028,1.5782,0.6053,-0.9629,0.8836,-1.3886,-0.0078,-0.1884,0.2457,-0.0901,0.9984,-1.3279,-2.1428,-0.002387,0.0914,0.0024
12.13,STANCE,1.0083,1.5702,0.9547,-1.4577,1.3158,-2.1896,-0.0056,-0.1891,0.3817,-0.132,0.9985,-1.7188,-1.9102,-0.002152,0.0002,0.0022
12.135,STANCE,1.0162,1.5572,1.3892,-2.2841,1.7125,-3.0155,-0.0024,-0.1903,0.5835,-0.195,0.9984,-2.0809,-1.3009,-0.002388,-0.0655,0.0155
12.14,STANCE,1.0239,1.5425,1.4583,-2.7285,1.3683,-2.8956,0.0012,-0.1915,0.6656,-0.2187,0.9984,-2.1503,-0.6918,-0.002542,-0.0098,0.0045
12.145,STANCE,1.0301,1.5275,1.303,-2.9265,1.0907,-3.107,0.0045,-0.1927,0.6703,-0.2217,0.9984,-1.9463,-0.1105,-0.002591,0.0046,0.0026
12.15,STANCE,1.0351,1.5124,1.0738,-2.9843,0.8215,-2.9879,0.0077,-0.1938,0.6402,-0.2152,0.9985,-1.5493,0.4231,-0.002582,0.0152,0.0026
12.155,STANCE,1.0383,1.4977,0.768,-2.9451,0.499,-2.8626,0.0104,-0.1949,0.58,-0.2048,0.9987,-1.0137,0.8632,-0.002421,0.0446,0.0024
12.16,STANCE,1.0403,1.4838,0.5037,-2.8208,0.3044,-2.6963,0.0129,-0.1958,0.514,-0.1908,0.9989,-0.4915,1.1632,-0.00216,0.0601,0.0022
12.165,STANCE,1.0416,1.4706,0.3306,-2.693,0.2399,-2.5694,0.0151,-0.1967,0.4642,-0.1776,0.9992,-0.1486,1.3118,-0.001827,0.066,0.0018
12.17,FLIGHT,1.0425,1.4578,0.2199,-2.5961,-0.0092,-2.3453,0.0171,-0.1975,0.4307,-0.167,0.9996,-1.3339,2.6198,-0.001416,0.1042,0.0014
12.175,FLIGHT,1.0403,1.4494,-0.2703,-1.9001,-0.8837,-1.0729,0.018,-0.1981,0.2306,-0.1281,1.0002,-1.2283,2.5225,-0.000808,0.153,0.0008
12.18,FLIGHT,1.0338,1.4467,-1.0091,-0.924,-1.677,-0.0487,0.0171,-0.1984,-0.0623,-0.0777,1.0011,-0.9704,2.3063,8.5e-05,0.1956,0.0
12.185,FLIGHT,1.024,1.4485,-1.6937,-0.0156,-2.2376,0.7178,0.0149,-0.1985,-0.3338,-0.0262,1.0022,-0.68,2.0671,0.000857,0.1169,0.0
12.19,FLIGHT,1.0119,1.4534,-2.2043,0.69,-2.5722,1.2168,0.0117,-0.1983,-0.5388,0.0222,1.0035,-0.4122,1.8486,0.001292,0.061,0.0
12.195,FLIGHT,0.9986,1.4603,-2.5158,1.1617,-2.7087,1.4832,0.0081,-0.1979,-0.6675,0.064,1.0049,-0.1902,1.6689,0.001498,0.0239,0.0
12.2,FLIGHT,0.985,1.468,-2.6448,1.4194,-2.6879,1.5655,0.0043,-0.1974,-0.7271,0.0961,1.0063,-0.0198,1.5326,0.001553,0.0,0.0
12.205,FLIGHT,0.9719,1.4757,-2.6249,1.5032,-2.5517,1.5138,0.0006,-0.1969,-0.7314,0.1167,1.0077,0.102,1.4372,0.001514,-0.0147,0.0029
12.21,FLIGHT,0.9596,1.483,-2.4941,1.4582,-2.3383,1.373,-0.0028,-0.1963,-0.6955,0.1259,1.009,0.1821,1.3768,0.001417,-0.023,0.0046
12.215,FLIGHT,0.9486,1.4894,-2.2881,1.3263,-2.0791,1.1802,-0.0059,-0.1957,-0.6331,0.1248,1.0103,0.2285,1.3447,0.001291,-0.027,0.0054
12.22,FLIGHT,0.9389,1.4947,-2.0368,1.143,-1.7991,0.9647,-0.0086,-0.1952,-0.5558,0.1157,1.0116,0.2489,1.334,0.001152,-0.0281,0.0056
12.225,FLIGHT,0.9306,1.499,-1.7643,0.9365,-1.5166,0.7479,-0.0108,-0.1947,-0.4722,0.1012,1.0128,0.2503,1.3387,0.001013,-0.0274,0.0055
12.23,FLIGHT,0.9237,1.5022,-1.4887,0.7278,-1.2447,0.5447,-0.0125,-0.1944,-0.3887,0.0835,1.0139,0.2384,1.3539,0.00088,-0.0256,0.0051
12.235,FLIGHT,0.9181,1.5045,-1.2229,0.5316,-0.992,0.3645,-0.0139,-0.1941,-0.3095,0.065,1.015,0.2178,1.3753,0.000758,-0.0232,0.0046
12.24,FLIGHT,0.9137,1.5059,-0.9753,0.3571,-0.7635,0.2124,-0.015,-0.1939,-0.2374,0.0471,1.016,0.1923,1.3999,0.000649,-0.0204,0.0041
12.245,FLIGHT,0.9104,1.5067,-0.7511,0.2097,-0.5616,0.0905,-0.0157,-0.1938,-0.1738,0.031,1.0169,0.1646,1.4252,0.000554,-0.0176,0.0035
12.25,FLIGHT,0.9081,1.5069,-0.5526,0.0912,-0.3866,-0.0017,-0.0162,-0.1937,-0.1193,0.0173,1.0178,0.1367,1.4498,0.000473,-0.0149,0.003
12.255,FLIGHT,0.9065,1.5067,-0.3803,0.0016,-0.2375,-0.0662,-0.0165,-0.1937,-0.0739,0.0064,1.0187,0.11,1.4726,0.000405,-0.0123,0.0025
12.26,FLIGHT,0.9057,1.5063,-0.2333,-0.061,-0.1125,-0.1058,-0.0166,-0.1937,-0.037,-0.0018,1.0196,0.0855,1.4928,0.00035,-0.0099,0.002
12.265,FLIGHT,0.9054,1.5057,-0.1098,-0.0994,-0.009,-0.1239,-0.0166,-0.1938,-0.0079,-0.0073,1.0204,0.0636,1.5103,0.000305,-0.0079,0.0016
12.27,FLIGHT,0.9055,1.505,-0.0073,-0.1169,0.0757,-0.1243,-0.0164,-0.1938,0.0143,-0.0106,1.0212,0.0445,1.5249,0.00027,-0.0061,0.0012
12.275,FLIGHT,0.9061,1.5044,0.0766,-0.117,0.1442,-0.1103,-0.0163,-0.1939,0.0306,-0.012,1.022,0.0284,1.5368,0.000244,-0.0046,0.0009
12.28,FLIGHT,0.907,1.504,0.1446,-0.1031,0.1992,-0.0853,-0.016,-0.194,0.0419,-0.0118,1.0228,0.015,1.5462,0.000224,-0.0034,0.0007
12.285,FLIGHT,0.9081,1.5036,0.1994,-0.0784,0.2432,-0.0523,-0.0158,-0.194,0.0493,-0.0103,1.0235,0.0041,1.5534,0.000209,-0.0024,0.0005
12.29,FLIGHT,0.9094,1.5034,0.2432,-0.0458,0.2782,-0.0139,-0.0155,-0.1941,0.0534,-0.0079,1.0243,-0.0045,1.5587,0.0002,-0.0016,0.0003
12.295,FLIGHT,0.9108,1.5035,0.2781,-0.0079,0.3061,0.0278,-0.0152,-0.1941,0.055,-0.0049,1.025,-0.0113,1.5625,0.000193,-0.001,0.0002
12.3,FLIGHT,0.9124,1.5037,0.3061,0.0332,0.3285,0.071,-0.0149,-0.1941,0.0549,-0.0016,1.0258,-0.0165,1.565,0.00019,-0.0005,0.0001
12.305,FLIGHT,0.9141,1.5042,0.3286,0.0758,0.3466,0.1142,-0.0147,-0.1941,0.0535,0.0021,1.0265,-0.0203,1.5665,0.000188,-0.0001,0.0
12.31,FLIGHT,0.9159,1.5049,0.3468,0.1185,0.3616,0.1563,-0.0144,-0.194,0.0512,0.0057,1.0273,-0.0232,1.5673,0.000188,0.0001,0.0
12.315,FLIGHT,0.9177,1.5057,0.3619,0.1601,0.3741,0.1966,-0.0142,-0.194,0.0485,0.0093,1.028,-0.0254,1.5676,0.000189,0.0003,0.0
12.32,FLIGHT,0.9196,1.5068,0.3744,0.1999,0.3848,0.2345,-0.014,-0.1939,0.0455,0.0128,1.0287,-0.0269,1.5676,0.000191,0.0004,0.0
12.325,FLIGHT,0.9216,1.5081,0.3852,0.2372,0.3941,0.2695,-0.0138,-0.1938,0.0424,0.0161,1.0294,-0.0281,1.5674,0.000193,0.0005,0.0
12.33,FLIGHT,0.9236,1.5095,0.3944,0.2718,0.4022,0.3015,-0.0136,-0.1937,0.0395,0.0192,1.0301,-0.029,1.567,0.000196,0.0005,0.0
12.335,FLIGHT,0.9256,1.5111,0.4026,0.3035,0.4095,0.3304,-0.0134,-0.1936,0.0367,0.022,1.0308,-0.0298,1.5667,0.000199,0.0006,0.0
12.34,FLIGHT,0.9277,1.5128,0.4098,0.332,0.4159,0.3562,-0.0132,-0.1935,0.0342,0.0245,1.0315,-0.0306,1.5664,0.000202,0.0006,0.0
12.345,FLIGHT,0.9298,1.5147,0.4162,0.3575,0.4215,0.379,-0.0131,-0.1933,0.0319,0.0267,1.0322,-0.0313,1.5662,0.000204,0.0005,0.0
12.35,FLIGHT,0.9319,1.5166,0.4218,0.38,0.4265,0.3989,-0.0129,-0.1932,0.0298,0.0287,1.0328,-0.032,1.5661,0.000207,0.0005,0.0
12.355,FLIGHT,0.934,1.5186,0.4266,0.3997,0.4306,0.416,-0.0128,-0.193,0.028,0.0305,1.0335,-0.0328,1.5662,0.00021,0.0005,0.0
12.36,FLIGHT,0.9362,1.5208,0.4307,0.4165,0.434,0.4305,-0.0126,-0.1929,0.0264,0.032,1.0341,-0.0337,1.5663,0.000212,0.0005,0.0
12.365,FLIGHT,0.9384,1.5229,0.434,0.4309,0.4366,0.4426,-0.0125,-0.1927,0.025,0.0333,1.0347,-0.0347,1.5667,0.000214,0.0004,0.0
12.37,FLIGHT,0.9406,1.5252,0.4365,0.4428,0.4383,0.4525,-0.0124,-0.1925,0.0238,0.0344,1.0353,-0.0357,1.5671,0.000216,0.0004,0.0
12.375,FLIGHT,0.9427,1.5275,0.4381,0.4525,0.4391,0.4602,-0.0123,-0.1923,0.0227,0.0353,1.0358,-0.0368,1.5676,0.000218,0.0004,0.0
12.38,FLIGHT,0.9449,1.5298,0.4388,0.4602,0.4391,0.4661,-0.0122,-0.1922,0.0218,0.0361,1.0364,-0.0379,1.5683,0.00022,0.0003,0.0
12.385,FLIGHT,0.9471,1.5321,0.4387,0.4659,0.4382,0.4702,-0.0121,-0.192,0.0209,0.0366,1.0369,-0.0391,1.569,0.000221,0.0003,0.0
12.39,FLIGHT,0.9493,1.5345,0.4376,0.4699,0.4363,0.4727,-0.012,-0.1918,0.0201,0.0371,1.0374,-0.0403,1.5698,0.000223,0.0003,0.0
12.395,FLIGHT,0.9515,1.5368,0.4357,0.4722,0.4336,0.4736,-0.0119,-0.1916,0.0193,0.0373,1.0379,-0.0415,1.5706,0.000224,0.0002,0.0
12.4,FLIGHT,0.9537,1.5392,0.4329,0.473,0.4299,0.4731,-0.0118,-0.1914,0.0186,0.0375,1.0384,-0.0427,1.5715,0.000225,0.0002,0.0
12.405,FLIGHT,0.9558,1.5416,0.4292,0.4725,0.4255,0.4714,-0.0117,-0.1912,0.0179,0.0376,1.0389,-0.0439,1.5725,0.000226,0.0002,0.0
12.41,FLIGHT,0.9579,1.5439,0.4246,0.4706,0.4202,0.4684,-0.0116,-0.191,0.0172,0.0375,1.0393,-0.0451,1.5734,0.000227,0.0002,0.0
12.415,FLIGHT,0.96,1.5463,0.4192,0.4676,0.4141,0.4643,-0.0115,-0.1909,0.0165,0.0373,1.0397,-0.0463,1.5744,0.000228,0.0001,0.0
12.42,FLIGHT,0.962,1.5486,0.4131,0.4634,0.4072,0.4592,-0.0115,-0.1907,0.0158,0.0371,1.0401,-0.0475,1.5754,0.000228,0.0001,0.0
12.425,FLIGHT,0.9641,1.5508,0.4062,0.4583,0.3997,0.4532,-0.0114,-0.1905,0.0152,0.0367,1.0404,-0.0486,1.5764,0.000229,0.0001,0.0
