t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
21.05,FLIGHT,0.967,1.5721,0.0626,0.0538,0.0615,0.0528,-0.0137,-0.1886,0.0046,0.0041,1.0003,-0.0507,0.0166,0.000219,-0.0,0.0
21.055,STANCE,0.9674,1.5726,0.0933,0.0906,0.1875,0.1712,-0.0137,-0.1885,0.0054,0.0071,0.9997,0.1761,-0.2698,-9.9e-05,-0.1943,0.039
21.06,STANCE,0.969,1.573,0.2565,0.0769,0.4116,-0.098,-0.0134,-0.1885,0.0381,0.0037,0.9992,0.0101,-0.8957,-0.001352,-0.254,0.0522
21.065,STANCE,0.9715,1.571,0.4423,-0.2689,0.7165,-0.556,-0.0127,-0.1887,0.1197,-0.0304,0.9984,-0.3006,-1.3745,-0.002522,-0.2722,0.057
21.07,STANCE,0.975,1.568,0.5693,-0.4873,0.2068,-0.2781,-0.0116,-0.1891,0.1735,-0.051,0.9979,-0.6603,-1.804,-0.003731,-0.1116,0.026
21.075,STANCE,0.9746,1.5682,0.1092,-0.1071,-0.2093,0.1901,-0.0117,-0.189,0.0351,-0.011,0.9979,-0.7342,-2.3696,-0.003875,0.0245,0.0039
21.08,STANCE,0.9737,1.5688,-0.0748,0.036,-0.1001,-0.0044,-0.012,-0.189,-0.019,0.0042,0.9981,-0.8499,-2.674,-0.003615,0.0735,0.0036
21.085,STANCE,0.9737,1.5674,-0.0186,-0.2251,0.1451,-0.7241,-0.0118,-0.1891,0.0269,-0.0203,0.9982,-0.993,-2.5994,-0.003175,0.0643,0.0032
21.09,STANCE,0.9758,1.5621,0.315,-0.8134,0.6563,-1.3353,-0.0107,-0.1896,0.1702,-0.0767,0.9983,-1.1885,-2.1518,-0.003182,-0.043,0.0118
21.095,STANCE,0.9792,1.5539,0.5601,-1.3972,0.7379,-1.7564,-0.0089,-0.1904,0.2978,-0.1288,0.9982,-1.2591,-1.5104,-0.003362,-0.0488,0.0131
21.1,STANCE,0.9825,1.5448,0.6203,-1.6877,0.5913,-1.7988,-0.0071,-0.1912,0.3513,-0.1511,0.9981,-1.1365,-0.8726,-0.003555,-0.0354,0.0106
21.105,STANCE,0.9846,1.536,0.4726,-1.7246,0.2747,-1.6603,-0.0054,-0.192,0.3302,-0.1498,0.9981,-0.8178,-0.3028,-0.003628,0.0,0.0036
21.11,STANCE,0.9853,1.5285,0.2308,-1.555,0.0034,-1.3392,-0.0042,-0.1926,0.2615,-0.132,0.9982,-0.3995,0.1437,-0.003576,0.0227,0.0036
21.115,STANCE,0.9848,1.5227,-0.0031,-1.2701,-0.164,-0.9593,-0.0035,-0.1931,0.1772,-0.1061,0.9984,-0.0088,0.4303,-0.003393,0.0431,0.0034
21.12,STANCE,0.9841,1.5191,-0.0975,-0.8644,-0.1039,-0.4598,-0.0032,-0.1934,0.1024,-0.0715,0.9988,0.1914,0.4687,-0.003189,0.0342,0.0032
21.125,FLIGHT,0.9835,1.518,-0.1166,-0.4124,-0.227,-0.0241,-0.0031,-0.1935,0.0353,-0.0339,0.9994,-0.4475,0.3803,-0.003007,0.0533,0.003
21.13,FLIGHT,0.9817,1.5187,-0.2929,-0.0159,-0.4727,0.3005,-0.0036,-0.1934,-0.0544,-0.0003,1.0,-0.3617,0.3034,-0.00265,0.0873,0.0027
21.135,FLIGHT,0.9789,1.5208,-0.4814,0.2872,-0.6309,0.5127,-0.0044,-0.1932,-0.1331,0.0263,1.0007,-0.2699,0.2236,-0.002155,0.1089,0.0022
21.14,FLIGHT,0.9755,1.5237,-0.6172,0.4892,-0.7097,0.6272,-0.0055,-0.193,-0.1872,0.0449,1.0014,-0.1905,0.1552,-0.001578,0.1206,0.0016
21.145,FLIGHT,0.9719,1.5269,-0.6891,0.6016,-0.7269,0.6678,-0.0066,-0.1927,-0.2161,0.0562,1.0021,-0.1289,0.1023,-0.000961,0.1251,0.001
21.15,FLIGHT,0.9683,1.5303,-0.7062,0.6444,-0.7011,0.658,-0.0078,-0.1924,-0.2247,0.0614,1.0028,-0.0844,0.0642,-0.000334,0.1249,0.0003
21.155,FLIGHT,0.965,1.5335,-0.6825,0.6387,-0.6464,0.618,-0.0088,-0.192,-0.2188,0.0621,1.0035,-0.0543,0.0385,0.000258,0.0997,0.0
21.16,FLIGHT,0.9619,1.5364,-0.6306,0.6032,-0.576,0.5622,-0.0098,-0.1918,-0.2035,0.0596,1.0041,-0.0356,0.0225,0.000644,0.057,0.0
21.165,FLIGHT,0.9592,1.5391,-0.5643,0.551,-0.5015,0.4999,-0.0107,-0.1915,-0.1832,0.0553,1.0047,-0.0245,0.0131,0.000851,0.0277,0.0
21.17,FLIGHT,0.9569,1.5414,-0.4926,0.4916,-0.4279,0.4374,-0.0115,-0.1913,-0.1611,0.0499,1.0052,-0.0186,0.0082,0.000938,0.0085,0.0
21.175,FLIGHT,0.9549,1.5434,-0.4212,0.4315,-0.3584,0.3787,-0.0121,-0.191,-0.139,0.0442,1.0057,-0.016,0.0061,0.000948,-0.0034,0.0007
21.18,FLIGHT,0.9533,1.5452,-0.3531,0.3746,-0.2944,0.3258,-0.0127,-0.1909,-0.1181,0.0385,1.0062,-0.0155,0.0059,0.000911,-0.0104,0.0021
21.185,FLIGHT,0.952,1.5467,-0.2903,0.323,-0.2366,0.2796,-0.0131,-0.1907,-0.099,0.0333,1.0066,-0.0164,0.0067,0.000849,-0.014,0.0028
21.19,FLIGHT,0.9509,1.548,-0.2334,0.2778,-0.1853,0.2401,-0.0135,-0.1906,-0.0819,0.0286,1.0071,-0.018,0.0082,0.000775,-0.0155,0.0031
21.195,FLIGHT,0.9501,1.5491,-0.1828,0.239,-0.1402,0.2071,-0.0138,-0.1905,-0.067,0.0245,1.0074,-0.02,0.0099,0.000697,-0.0154,0.0031
21.2,FLIGHT,0.9495,1.5501,-0.1382,0.2064,-0.1009,0.1798,-0.0141,-0.1904,-0.0541,0.021,1.0078,-0.0222,0.0116,0.000622,-0.0145,0.0029
21.205,FLIGHT,0.9491,1.5509,-0.0993,0.1795,-0.0668,0.1577,-0.0143,-0.1903,-0.043,0.018,1.0081,-0.0244,0.0134,0.000553,-0.0131,0.0026
21.21,FLIGHT,0.9488,1.5517,-0.0656,0.1576,-0.0376,0.1401,-0.0144,-0.1902,-0.0336,0.0155,1.0084,-0.0265,0.015,0.000491,-0.0115,0.0023
21.215,FLIGHT,0.9487,1.5523,-0.0366,0.1401,-0.0126,0.1262,-0.0145,-0.1902,-0.0258,0.0135,1.0087,-0.0285,0.0164,0.000438,-0.0098,0.002
21.22,FLIGHT,0.9487,1.5529,-0.0118,0.1263,0.0087,0.1154,-0.0146,-0.1901,-0.0192,0.0119,1.0089,-0.0304,0.0177,0.000393,-0.0082,0.0016
21.225,FLIGHT,0.9488,1.5535,0.0094,0.1156,0.0268,0.1072,-0.0147,-0.19,-0.0137,0.0106,1.0092,-0.0321,0.0188,0.000356,-0.0067,0.0013
21.23,FLIGHT,0.949,1.554,0.0273,0.1074,0.042,0.1011,-0.0147,-0.19,-0.0092,0.0096,1.0094,-0.0336,0.0198,0.000325,-0.0055,0.0011
21.235,FLIGHT,0.9492,1.5545,0.0423,0.1014,0.0547,0.0967,-0.0147,-0.19,-0.0055,0.0088,1.0096,-0.035,0.0206,0.000301,-0.0044,0.0009
21.24,FLIGHT,0.9495,1.555,0.0549,0.0969,0.0653,0.0936,-0.0147,-0.1899,-0.0026,0.0082,1.0097,-0.0363,0.0212,0.000281,-0.0035,0.0007
21.245,FLIGHT,0.9499,1.5554,0.0654,0.0938,0.074,0.0915,-0.0147,-0.1899,-0.0001,0.0077,1.0099,-0.0374,0.0217,0.000266,-0.0027,0.0005
21.25,FLIGHT,0.9502,1.5559,0.0741,0.0917,0.0811,0.0902,-0.0147,-0.1898,0.0018,0.0074,1.01,-0.0385,0.0222,0.000254,-0.0021,0.0004
21.255,FLIGHT,0.9507,1.5564,0.0812,0.0904,0.0869,0.0895,-0.0147,-0.1898,0.0033,0.0072,1.0101,-0.0394,0.0225,0.000245,-0.0016,0.0003
21.26,FLIGHT,0.9511,1.5568,0.0869,0.0896,0.0915,0.0891,-0.0147,-0.1898,0.0045,0.007,1.0102,-0.0402,0.0227,0.000237,-0.0012,0.0002
21.265,FLIGHT,0.9516,1.5572,0.0915,0.0893,0.0952,0.0891,-0.0146,-0.1897,0.0054,0.0069,1.0102,-0.041,0.0228,0.000232,-0.0009,0.0002
21.27,FLIGHT,0.9521,1.5577,0.0951,0.0892,0.0979,0.0892,-0.0146,-0.1897,0.0061,0.0069,1.0103,-0.0417,0.0229,0.000228,-0.0007,0.0001
21.275,FLIGHT,0.9526,1.5581,0.0979,0.0892,0.1,0.0893,-0.0146,-0.1897,0.0066,0.0069,1.0103,-0.0423,0.023,0.000225,-0.0005,0.0001
21.28,FLIGHT,0.9531,1.5586,0.0999,0.0894,0.1014,0.0895,-0.0145,-0.1896,0.007,0.0068,1.0103,-0.0428,0.0229,0.000223,-0.0004,0.0001
21.285,FLIGHT,0.9536,1.559,0.1013,0.0895,0.1023,0.0897,-0.0145,-0.1896,0.0072,0.0068,1.0103,-0.0434,0.0229,0.000221,-0.0002,0.0
21.29,FLIGHT,0.9541,1.5595,0.1022,0.0897,0.1028,0.0898,-0.0145,-0.1896,0.0074,0.0068,1.0102,-0.0438,0.0228,0.000221,-0.0002,0.0
21.295,FLIGHT,0.9546,1.5599,0.1027,0.0898,0.1029,0.0898,-0.0144,-0.1895,0.0074,0.0068,1.0102,-0.0443,0.0227,0.00022,-0.0001,0.0
21.3,FLIGHT,0.9551,1.5604,0.1028,0.0898,0.1027,0.0897,-0.0144,-0.1895,0.0074,0.0068,1.0101,-0.0446,0.0225,0.000219,-0.0001,0.0
21.305,FLIGHT,0.9556,1.5608,0.1026,0.0897,0.1022,0.0895,-0.0143,-0.1895,0.0074,0.0068,1.01,-0.045,0.0224,0.000219,-0.0,0.0
21.31,FLIGHT,0.9561,1.5613,0.1021,0.0895,0.1016,0.0892,-0.0143,-0.1894,0.0073,0.0068,1.0098,-0.0454,0.0222,0.000219,0.0,0.0
21.315,FLIGHT,0.9566,1.5617,0.1014,0.0891,0.1007,0.0888,-0.0143,-0.1894,0.0073,0.0068,1.0097,-0.0457,0.022,0.000219,0.0,0.0
21.32,FLIGHT,0.9571,1.5622,0.1005,0.0887,0.0997,0.0883,-0.0142,-0.1894,0.0071,0.0068,1.0095,-0.046,0.0218,0.000219,0.0,0.0
21.325,FLIGHT,0.9576,1.5626,0.0995,0.0881,0.0985,0.0876,-0.0142,-0.1893,0.007,0.0068,1.0093,-0.0462,0.0216,0.00022,0.0,0.0
21.33,FLIGHT,0.9581,1.563,0.0984,0.0875,0.0973,0.0868,-0.0142,-0.1893,0.0069,0.0067,1.0091,-0.0465,0.0214,0.00022,0.0,0.0
21.335,FLIGHT,0.9586,1.5635,0.0971,0.0867,0.096,0.086,-0.0141,-0.1893,0.0068,0.0067,1.0089,-0.0468,0.0212,0.00022,0.0,0.0
21.34,FLIGHT,0.9591,1.5639,0.0958,0.0859,0.0946,0.085,-0.0141,-0.1892,0.0066,0.0066,1.0086,-0.047,0.021,0.00022,0.0,0.0
21.345,FLIGHT,0.9596,1.5643,0.0944,0.0849,0.0932,0.084,-0.0141,-0.1892,0.0065,0.0065,1.0084,-0.0472,0.0208,0.00022,0.0,0.0
21.35,FLIGHT,0.96,1.5647,0.093,0.0839,0.0917,0.0829,-0.014,-0.1892,0.0063,0.0065,1.0081,-0.0474,0.0206,0.00022,0.0,0.0
21.355,FLIGHT,0.9605,1.5651,0.0915,0.0828,0.0902,0.0818,-0.014,-0.1891,0.0062,0.0064,1.0078,-0.0476,0.0204,0.00022,0.0,0.0
21.36,FLIGHT,0.9609,1.5656,0.09,0.0816,0.0887,0.0806,-0.014,-0.1891,0.0061,0.0063,1.0075,-0.0478,0.0202,0.00022,0.0,0.0
21.365,FLIGHT,0.9614,1.566,0.0885,0.0804,0.0872,0.0793,-0.0139,-0.1891,0.006,0.0062,1.0071,-0.048,0.0199,0.00022,0.0,0.0
21.37,FLIGHT,0.9618,1.5663,0.087,0.0792,0.0857,0.078,-0.0139,-0.189,0.0058,0.0061,1.0067,-0.0482,0.0197,0.00022,0.0,0.0
21.375,FLIGHT,0.9622,1.5667,0.0855,0.0779,0.0841,0.0767,-0.0139,-0.189,0.0057,0.006,1.0064,-0.0484,0.0195,0.00022,0.0,0.0
21.38,FLIGHT,0.9626,1.5671,0.084,0.0765,0.0826,0.0753,-0.0139,-0.189,0.0056,0.0059,1.006,-0.0485,0.0193,0.00022,-0.0,0.0
21.385,FLIGHT,0.963,1.5675,0.0825,0.0752,0.0811,0.0739,-0.0138,-0.189,0.0055,0.0058,1.0055,-0.0487,0.0191,0.00022,-0.0,0.0
21.39,FLIGHT,0.9634,1.5679,0.081,0.0738,0.0796,0.0726,-0.0138,-0.1889,0.0054,0.0057,1.0051,-0.0489,0.0189,0.00022,-0.0,0.0
21.395,FLIGHT,0.9638,1.5682,0.0795,0.0724,0.0781,0.0712,-0.0138,-0.1889,0.0053,0.0056,1.0046,-0.049,0.0188,0.00022,-0.0,0.0
21.4,FLIGHT,0.9642,1.5686,0.078,0.071,0.0767,0.0697,-0.0138,-0.1889,0.0052,0.0055,1.0041,-0.0492,0.0186,0.00022,-0.0,0.0
21.405,FLIGHT,0.9646,1.5689,0.0765,0.0696,0.0752,0.0683,-0.0137,-0.1888,0.0051,0.0054,1.0037,-0.0493,0.0184,0.00022,-0.0,0.0
21.41,FLIGHT,0.965,1.5692,0.0751,0.0682,0.0738,0.0669,-0.0137,-0.1888,0.005,0.0053,1.0031,-0.0495,0.0182,0.00022,-0.0,0.0
21.415,FLIGHT,0.9653,1.5696,0.0737,0.0668,0.0724,0.0655,-0.0137,-0.1888,0.0049,0.0052,1.0026,-0.0496,0.018,0.00022,-0.0,0.0
21.42,FLIGHT,0.9657,1.5699,0.0723,0.0654,0.071,0.0642,-0.0137,-0.1888,0.0049,0.0051,1.002,-0.0497,0.0179,0.00022,-0.0,0.0
21.425,FLIGHT,0.9661,1.5702,0.0709,0.064,0.0697,0.0628,-0.0136,-0.1887,0.0048,0.005,1.0015,-0.0499,0.0177,0.00022,-0.0,0.0
21.43,FLIGHT,0.9664,1.5705,0.0695,0.0627,0.0683,0.0614,-0.0136,-0.1887,0.0047,0.0049,1.0009,-0.05,0.0176,0.00022,-0.0,0.0
21.435,FLIGHT,0.9667,1.5708,0.0682,0.0613,0.067,0.0601,-0.0136,-0.1887,0.0046,0.0047,1.0003,-0.0501,0.0174,0.00022,-0.0,0.0
21.44,STANCE,0.9673,1.5713,0.1104,0.0966,0.2275,0.1503,-0.0135,-0.1887,0.0079,0.0074,0.9997,0.1634,-0.3898,-0.000153,-0.2009,0.0403
21.445,STANCE,0.9691,1.5716,0.2988,0.0427,0.4747,-0.1684,-0.0132,-0.1887,0.0506,-0.0,0.9992,-0.0461,-1.005,-0.001405,-0.2561,0.0526
21.45,STANCE,0.972,1.5692,0.5032,-0.3324,0.7865,-0.637,-0.0124,-0.1889,0.1399,-0.0367,0.9984,-0.3862,-1.4557,-0.002594,-0.2723,0.057
21.455,STANCE,0.9756,1.5656,0.6031,-0.5821,0.2116,-0.3498,-0.0112,-0.1893,0.193,-0.0596,0.9979,-0.7458,-1.8401,-0.003743,-0.1024,0.0242
21.46,STANCE,0.9752,1.5656,0.1186,-0.1477,-0.2103,0.2001,-0.0113,-0.1893,0.0424,-0.0147,0.9979,-0.8048,-2.3912,-0.003908,0.0073,0.0039
21.465,STANCE,0.9742,1.5664,-0.0828,0.0408,-0.1256,0.0325,-0.0116,-0.1892,-0.0212,0.0047,0.9981,-0.8979,-2.6755,-0.003725,0.0597,0.0037
21.47,STANCE,0.9739,1.565,-0.0699,-0.2234,-0.0701,-0.844,-0.0115,-0.1893,0.017,-0.0195,0.9982,-1.0002,-2.5622,-0.003303,0.1119,0.0033
21.475,STANCE,0.9749,1.5606,0.1436,-0.6861,0.4576,-1.0915,-0.0107,-0.1897,0.1204,-0.0634,0.9982,-1.1072,-2.1437,-0.003136,-0.0237,0.0079
21.48,STANCE,0.9777,1.554,0.4361,-1.1562,0.47,-1.7492,-0.0092,-0.1903,0.2411,-0.1067,0.9982,-1.1602,-1.5352,-0.003325,-0.0003,0.0034
21.485,STANCE,0.9805,1.5455,0.5117,-1.5146,0.5,-1.706,-0.0075,-0.1911,0.3063,-0.1361,0.9982,-1.0184,-0.8591,-0.003447,-0.0222,0.0079
21.49,STANCE,0.9824,1.5372,0.4137,-1.603,0.2632,-1.5768,-0.006,-0.1918,0.3015,-0.1401,0.9982,-0.7093,-0.2654,-0.003497,0.0019,0.0035
21.495,STANCE,0.9831,1.53,0.2152,-1.4744,0.0315,-1.2743,-0.0049,-0.1925,0.2467,-0.126,0.9983,-0.3147,0.1885,-0.003432,0.0207,0.0034
21.5,STANCE,0.9828,1.5245,0.0205,-1.2034,-0.1107,-0.8988,-0.0042,-0.1929,0.172,-0.1012,0.9985,0.0357,0.4541,-0.003242,0.0463,0.0032
21.505,FLIGHT,0.9823,1.5212,-0.045,-0.7982,-0.0331,-0.3948,-0.0038,-0.1932,0.103,-0.0666,0.9989,-0.4105,0.3631,-0.003034,0.0341,0.003
21.51,FLIGHT,0.9819,1.5202,-0.0873,-0.3706,-0.2016,-0.0233,-0.0038,-0.1933,0.035,-0.0306,0.9995,-0.3549,0.3091,-0.002816,0.0609,0.0028
21.515,FLIGHT,0.9804,1.5208,-0.2413,-0.0279,-0.3858,0.2373,-0.0041,-0.1932,-0.0427,-0.0013,1.0001,-0.2791,0.2416,-0.002437,0.0886,0.0024
21.52,FLIGHT,0.9782,1.5225,-0.3866,0.2215,-0.4973,0.4037,-0.0048,-0.1931,-0.1055,0.0205,1.0007,-0.205,0.1771,-0.001947,0.1061,0.0019
21.525,FLIGHT,0.9755,1.5247,-0.4837,0.383,-0.5467,0.4924,-0.0056,-0.1929,-0.1465,0.0353,1.0014,-0.1434,0.124,-0.00139,0.1156,0.0014
21.53,FLIGHT,0.9728,1.5273,-0.5293,0.4717,-0.5494,0.5239,-0.0065,-0.1926,-0.1673,0.0439,1.002,-0.0967,0.0838,-0.0008,0.1194,0.0008
21.535,FLIGHT,0.9701,1.5299,-0.5328,0.5058,-0.5207,0.5172,-0.0074,-0.1924,-0.1724,0.0477,1.0026,-0.0636,0.0554,-0.000202,0.1194,0.0002
21.54,FLIGHT,0.9676,1.5324,-0.5056,0.503,-0.4702,0.4887,-0.0082,-0.1922,-0.1664,0.048,1.0032,-0.0419,0.0368,0.000339,0.0866,0.0
21.545,FLIGHT,0.9654,1.5348,-0.4581,0.4778,-0.4101,0.4485,-0.0089,-0.1919,-0.1535,0.0461,1.0038,-0.0288,0.0254,0.000672,0.0485,0.0
21.55,FLIGHT,0.9635,1.5369,-0.4012,0.4404,-0.3484,0.4037,-0.0096,-0.1917,-0.1372,0.0428,1.0044,-0.0213,0.0189,0.000845,0.0225,0.0
21.555,FLIGHT,0.9619,1.5388,-0.3418,0.3978,-0.2886,0.3589,-0.0102,-0.1915,-0.1198,0.0388,1.0049,-0.0175,0.0155,0.000912,0.0056,0.0
21.56,FLIGHT,0.9606,1.5405,-0.2836,0.3548,-0.2328,0.317,-0.0106,-0.1914,-0.1027,0.0347,1.0053,-0.0162,0.0142,0.000911,-0.0048,0.001
21.565,FLIGHT,0.9596,1.542,-0.229,0.3142,-0.182,0.2794,-0.011,-0.1912,-0.0866,0.0307,1.0058,-0.0163,0.0142,0.000871,-0.0108,0.0022
21.57,FLIGHT,0.9588,1.5433,-0.179,0.2775,-0.1365,0.2467,-0.0114,-0.1911,-0.0719,0.027,1.0062,-0.0174,0.0149,0.000808,-0.0138,0.0028
21.575,FLIGHT,0.9582,1.5445,-0.1341,0.2455,-0.0963,0.2189,-0.0116,-0.191,-0.059,0.0237,1.0066,-0.0189,0.016,0.000736,-0.0148,0.003
21.58,FLIGHT,0.9578,1.5455,-0.0944,0.2181,-0.0612,0.1957,-0.0119,-0.1909,-0.0476,0.0208,1.007,-0.0208,0.0173,0.000662,-0.0146,0.0029
21.585,FLIGHT,0.9576,1.5464,-0.0597,0.1953,-0.0307,0.1767,-0.012,-0.1908,-0.0379,0.0184,1.0073,-0.0227,0.0186,0.000591,-0.0136,0.0027
21.59,FLIGHT,0.9575,1.5473,-0.0296,0.1764,-0.0045,0.1613,-0.0122,-0.1907,-0.0295,0.0164,1.0076,-0.0246,0.0198,0.000527,-0.0122,0.0024
21.595,FLIGHT,0.9575,1.548,-0.0036,0.1612,0.0178,0.149,-0.0123,-0.1907,-0.0225,0.0147,1.0079,-0.0264,0.0209,0.000469,-0.0106,0.0021
21.6,FLIGHT,0.9577,1.5488,0.0185,0.1491,0.0368,0.1394,-0.0123,-0.1906,-0.0166,0.0133,1.0081,-0.0282,0.0219,0.00042,-0.009,0.0018
21.605,FLIGHT,0.9579,1.5494,0.0373,0.1395,0.0528,0.132,-0.0124,-0.1905,-0.0118,0.0122,1.0084,-0.0298,0.0228,0.000379,-0.0075,0.0015
21.61,FLIGHT,0.9582,1.5501,0.0532,0.1321,0.0662,0.1263,-0.0124,-0.1905,-0.0077,0.0114,1.0086,-0.0313,0.0235,0.000345,-0.0062,0.0012
21.615,FLIGHT,0.9586,1.5507,0.0665,0.1264,0.0774,0.1221,-0.0124,-0.1904,-0.0044,0.0107,1.0088,-0.0326,0.0241,0.000317,-0.005,0.001
21.62,FLIGHT,0.959,1.5513,0.0776,0.1222,0.0866,0.119,-0.0124,-0.1904,-0.0018,0.0102,1.009,-0.0338,0.0246,0.000295,-0.004,0.0008
21.625,FLIGHT,0.9594,1.5519,0.0867,0.1191,0.094,0.1167,-0.0124,-0.1903,0.0004,0.0098,1.0091,-0.035,0.025,0.000277,-0.0032,0.0006
21.63,FLIGHT,0.9599,1.5525,0.0941,0.1168,0.1,0.1151,-0.0124,-0.1903,0.0021,0.0095,1.0093,-0.036,0.0252,0.000263,-0.0025,0.0005
21.635,FLIGHT,0.9604,1.553,0.1001,0.1152,0.1048,0.114,-0.0124,-0.1902,0.0035,0.0093,1.0094,-0.0369,0.0254,0.000252,-0.0019,0.0004
21.64,FLIGHT,0.961,1.5536,0.1048,0.1141,0.1085,0.1132,-0.0124,-0.1902,0.0045,0.0091,1.0095,-0.0377,0.0255,0.000243,-0.0015,0.0003
21.645,FLIGHT,0.9615,1.5542,0.1084,0.1133,0.1113,0.1127,-0.0123,-0.1902,0.0053,0.009,1.0095,-0.0385,0.0256,0.000236,-0.0011,0.0002
21.65,FLIGHT,0.9621,1.5547,0.1112,0.1127,0.1132,0.1122,-0.0123,-0.1901,0.0059,0.0089,1.0096,-0.0392,0.0256,0.000231,-0.0009,0.0002
21.655,FLIGHT,0.9626,1.5553,0.1131,0.1122,0.1145,0.1119,-0.0123,-0.1901,0.0063,0.0088,1.0096,-0.0398,0.0255,0.000228,-0.0006,0.0001
21.66,FLIGHT,0.9632,1.5559,0.1144,0.1118,0.1153,0.1115,-0.0122,-0.19,0.0066,0.0088,1.0096,-0.0404,0.0254,0.000225,-0.0005,0.0001
21.665,FLIGHT,0.9638,1.5564,0.1151,0.1115,0.1156,0.1111,-0.0122,-0.19,0.0068,0.0087,1.0096,-0.0409,0.0253,0.000223,-0.0003,0.0001
21.67,FLIGHT,0.9644,1.557,0.1154,0.111,0.1154,0.1106,-0.0122,-0.1899,0.0069,0.0087,1.0096,-0.0414,0.0251,0.000221,-0.0002,0.0
21.675,FLIGHT,0.9649,1.5575,0.1153,0.1105,0.115,0.1101,-0.0121,-0.1899,0.0069,0.0087,1.0095,-0.0419,0.0249,0.00022,-0.0002,0.0
21.68,FLIGHT,0.9655,1.5581,0.1148,0.11,0.1142,0.1094,-0.0121,-0.1898,0.0069,0.0086,1.0094,-0.0423,0.0247,0.00022,-0.0001,0.0
21.685,FLIGHT,0.9661,1.5586,0.114,0.1093,0.1132,0.1086,-0.0121,-0.1898,0.0069,0.0086,1.0093,-0.0427,0.0245,0.000219,-0.0001,0.0
21.69,FLIGHT,0.9666,1.5592,0.113,0.1085,0.1121,0.1078,-0.012,-0.1898,0.0068,0.0085,1.0092,-0.0431,0.0242,0.000219,-0.0,0.0
21.695,FLIGHT,0.9672,1.5597,0.1119,0.1076,0.1107,0.1068,-0.012,-0.1897,0.0067,0.0085,1.0091,-0.0434,0.024,0.000219,-0.0,0.0
21.7,FLIGHT,0.9678,1.5602,0.1105,0.1066,0.1093,0.1057,-0.012,-0.1897,0.0065,0.0084,1.0089,-0.0437,0.0237,0.000219,-0.0,0.0
21.705,FLIGHT,0.9683,1.5607,0.1091,0.1056,0.1077,0.1045,-0.0119,-0.1896,0.0064,0.0083,1.0087,-0.044,0.0235,0.000219,-0.0,0.0
21.71,FLIGHT,0.9688,1.5613,0.1075,0.1044,0.1061,0.1033,-0.0119,-0.1896,0.0063,0.0082,1.0085,-0.0443,0.0232,0.000219,0.0,0.0
21.715,FLIGHT,0.9694,1.5618,0.1059,0.1031,0.1043,0.1019,-0.0119,-0.1896,0.0061,0.0081,1.0083,-0.0446,0.023,0.000219,0.0,0.0
21.72,FLIGHT,0.9699,1.5623,0.1041,0.1017,0.1026,0.1005,-0.0118,-0.1895,0.006,0.008,1.0081,-0.0448,0.0227,0.000219,0.0,0.0
21.725,FLIGHT,0.9704,1.5628,0.1024,0.1003,0.1008,0.099,-0.0118,-0.1895,0.0058,0.0079,1.0078,-0.0451,0.0224,0.000219,0.0,0.0
21.73,FLIGHT,0.9709,1.5633,0.1006,0.0988,0.099,0.0974,-0.0118,-0.1894,0.0057,0.0078,1.0075,-0.0453,0.0222,0.000219,0.0,0.0
21.735,FLIGHT,0.9714,1.5638,0.0988,0.0972,0.0972,0.0958,-0.0118,-0.1894,0.0056,0.0077,1.0072,-0.0455,0.0219,0.000219,-0.0,0.0
21.74,FLIGHT,0.9719,1.5642,0.097,0.0956,0.0953,0.0942,-0.0117,-0.1894,0.0054,0.0076,1.0069,-0.0458,0.0216,0.000219,-0.0,0.0
21.745,FLIGHT,0.9723,1.5647,0.0951,0.094,0.0935,0.0925,-0.0117,-0.1893,0.0053,0.0074,1.0066,-0.046,0.0214,0.000219,-0.0,0.0
21.75,FLIGHT,0.9728,1.5652,0.0933,0.0923,0.0917,0.0908,-0.0117,-0.1893,0.0052,0.0073,1.0062,-0.0462,0.0211,0.000219,-0.0,0.0
21.755,FLIGHT,0.9732,1.5656,0.0915,0.0906,0.0899,0.0891,-0.0117,-0.1893,0.0051,0.0072,1.0058,-0.0464,0.0209,0.000219,-0.0,0.0
21.76,FLIGHT,0.9737,1.5661,0.0897,0.0889,0.0881,0.0873,-0.0116,-0.1892,0.005,0.007,1.0054,-0.0466,0.0207,0.000219,-0.0,0.0
21.765,FLIGHT,0.9741,1.5665,0.0879,0.0871,0.0863,0.0856,-0.0116,-0.1892,0.0048,0.0069,1.005,-0.0467,0.0204,0.000218,-0.0,0.0
21.77,FLIGHT,0.9746,1.5669,0.0861,0.0854,0.0846,0.0838,-0.0116,-0.1892,0.0047,0.0068,1.0046,-0.0469,0.0202,0.000218,-0.0,0.0
21.775,FLIGHT,0.975,1.5673,0.0844,0.0836,0.0828,0.0821,-0.0116,-0.1891,0.0046,0.0066,1.0041,-0.0471,0.02,0.000218,-0.0,0.0
21.78,FLIGHT,0.9754,1.5677,0.0826,0.0819,0.0811,0.0803,-0.0115,-0.1891,0.0046,0.0065,1.0036,-0.0473,0.0198,0.000218,-0.0,0.0
